STATION	NAME	LAT	LON	HGT	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OKT	NOV	DEZ	YEAR
3379	"M_nchen-Stadt                           "	48.163142	11.542922	515.200000	51.300000	50.400000	55.200000	78.300000	112.500000	132.700000	114.400000	125.400000	81.300000	55.900000	60.700000	56.200000	974.400000
3381	"M_nchen-Kirchtrudering                  "	48.128310	11.671462	526.000000	53.700000	53.900000	58.100000	80.500000	110.900000	138.300000	123.100000	122.700000	83.200000	56.800000	68.300000	60.300000	1009.900000
3385	"M_nchen-Nymphenburg                     "	48.165975	11.501122	515.000000	49.700000	47.200000	53.800000	74.900000	107.400000	127.800000	119.600000	118.400000	84.100000	57.100000	62.500000	56.400000	958.900000
3387	"M_nchen-Obermenzing                     "	48.157676	11.448629	522.000000	52.400000	51.900000	56.300000	74.700000	102.800000	120.100000	109.700000	115.800000	78.800000	54.000000	62.100000	58.900000	937.500000
3390	"M_nchen-Riem                            "	48.136880	11.709393	529.000000	53.300000	51.800000	56.200000	75.400000	107.400000	130.900000	116.200000	116.400000	78.700000	57.100000	63.600000	59.800000	966.900000
3391	"M_nchen-Sternwarte                      "	48.150000	11.600000	529.000000	49.300000	46.500000	53.900000	77.400000	108.000000	132.800000	114.000000	124.300000	82.200000	59.400000	63.300000	57.100000	968.100000
3392	"Lederhose                               "	50.801577	11.905421	360.000000	39.800000	37.500000	45.000000	58.700000	63.300000	76.300000	59.600000	72.900000	47.000000	41.400000	44.100000	47.900000	633.400000
3395	"M_nden-Gimte                            "	51.439165	9.645344	122.000000	64.300000	50.900000	62.100000	62.500000	66.300000	91.400000	82.500000	65.200000	54.800000	52.500000	69.100000	76.800000	798.400000
3396	"M_nden-Hedem_nden                       "	51.390097	9.769932	135.000000	52.100000	44.100000	53.100000	54.400000	62.900000	83.900000	68.800000	63.600000	52.900000	48.200000	62.200000	70.900000	717.000000
3397	"M_nder, Bad                             "	52.187986	9.459685	115.000000	71.400000	53.900000	65.300000	62.900000	69.600000	85.900000	77.200000	70.900000	59.700000	52.000000	71.700000	83.800000	824.200000
3398	"M_nder, Bad-Klein S_ntel                "	52.168906	9.438574	168.000000	80.700000	57.400000	72.100000	68.400000	73.000000	87.400000	86.300000	73.400000	63.700000	54.400000	78.000000	94.900000	889.600000
3399	"M_nnerstadt-Reichenbach                 "	50.268527	10.153188	301.000000	56.800000	48.900000	53.300000	52.300000	64.300000	67.700000	61.000000	67.100000	49.900000	53.900000	62.200000	75.100000	712.400000
3400	"M_nnerstadt-Kleinwenkheim               "	50.253230	10.282369	278.000000	48.200000	41.500000	46.000000	47.600000	58.400000	70.200000	58.200000	63.400000	47.600000	46.700000	55.800000	65.200000	648.900000
3402	"M_nsingen-Apfelstetten                  "	48.385066	9.483693	750.000000	69.500000	61.900000	64.700000	83.100000	92.200000	124.200000	92.200000	100.100000	67.800000	61.200000	74.700000	71.300000	963.000000
3404	"M_nster                                 "	51.949426	7.590559	62.000000	66.300000	45.300000	60.700000	51.700000	64.000000	73.900000	68.700000	65.300000	62.100000	54.300000	68.100000	76.300000	756.800000
3405	"M_nster (Schleuse)                      "	51.983300	7.666700	57.000000	64.800000	47.900000	58.600000	51.200000	61.300000	71.100000	67.800000	62.300000	59.500000	52.400000	68.700000	76.400000	742.300000
3407	"M_nstereifel, Bad                       "	50.548525	6.760512	320.000000	48.800000	48.800000	53.700000	57.000000	63.600000	66.000000	66.300000	65.400000	49.500000	47.300000	57.800000	54.100000	678.400000
3408	"M_nstereifel, Bad-Houverath             "	50.541886	6.902367	348.000000	48.200000	41.900000	52.900000	56.400000	69.000000	66.000000	70.800000	63.800000	54.900000	46.900000	54.900000	51.700000	677.400000
3409	"M_nsterhausen                           "	48.307953	10.456568	500.000000	49.800000	47.200000	50.900000	70.200000	86.900000	114.300000	93.400000	103.500000	75.700000	55.900000	61.000000	53.300000	862.000000
3410	"M_nstermaifeld                          "	50.244927	7.360450	255.000000	42.300000	38.300000	44.300000	47.600000	69.800000	69.300000	70.700000	67.500000	48.200000	54.300000	51.800000	48.400000	652.500000
3411	"M_nsterschwarzach                       "	49.800000	10.233300	190.000000	33.000000	29.100000	35.200000	42.600000	52.900000	68.000000	54.500000	49.600000	44.200000	38.000000	39.700000	40.700000	527.400000
3412	"M_nstertal                              "	47.869013	7.808619	456.000000	72.900000	66.700000	80.000000	99.700000	124.500000	118.200000	100.200000	115.400000	83.800000	81.600000	88.200000	85.000000	1116.200000
3413	"M_nzenberg-Gambach                      "	50.452232	8.731695	155.000000	40.200000	34.600000	43.400000	46.500000	57.900000	71.000000	57.200000	65.000000	48.100000	46.400000	52.900000	53.900000	617.200000
3415	"Gr_nbach-Muldenberg (Talsperre)         "	50.411937	12.406466	710.000000	70.200000	63.400000	63.800000	79.600000	92.400000	114.000000	92.100000	105.600000	82.200000	75.100000	75.800000	90.300000	1004.600000
3416	"Mulfingen/Jagst                         "	49.342307	9.807323	294.000000	66.700000	60.500000	68.000000	61.800000	78.400000	91.200000	73.500000	76.100000	54.400000	62.400000	70.000000	77.700000	840.700000
3417	"Mulmshorn                               "	53.166700	9.300000	28.000000	62.800000	42.900000	55.700000	48.800000	56.600000	83.200000	76.600000	76.600000	64.200000	56.200000	63.100000	61.800000	748.400000
3418	"Ehingen-Kirchen                         "	48.275405	9.635495	594.000000	47.200000	41.900000	41.200000	63.000000	85.500000	96.700000	91.100000	91.600000	63.100000	52.000000	59.100000	48.500000	781.000000
3419	"Leutenberg-Steinsdorf                   "	50.585199	11.492786	557.000000	35.300000	34.700000	40.400000	58.300000	71.600000	78.000000	60.600000	73.400000	47.000000	40.600000	42.300000	43.200000	625.300000
3420	"Munster                                 "	52.983216	10.082664	83.000000	66.600000	48.800000	55.500000	51.300000	57.100000	79.700000	75.500000	71.300000	63.800000	53.800000	68.600000	74.900000	766.800000
3423	"F_ritz-Oerlsdorf                        "	50.298530	11.169438	340.000000	66.700000	53.000000	55.500000	57.000000	57.100000	76.000000	70.900000	68.000000	54.800000	51.200000	63.700000	82.100000	756.000000
3424	"Murnau                                  "	47.668879	11.223842	624.000000	68.100000	63.900000	67.500000	99.400000	128.700000	177.300000	162.500000	163.700000	102.700000	72.200000	78.800000	72.400000	1257.200000
3425	"Murrhardt                               "	48.972873	9.570787	344.000000	104.300000	86.300000	92.900000	87.700000	108.600000	113.100000	96.600000	100.100000	75.100000	84.400000	97.300000	109.000000	1155.400000
3426	"Muskau, Bad                             "	51.566020	14.700855	125.000000	44.000000	37.800000	39.100000	45.700000	61.000000	61.100000	56.500000	73.200000	45.400000	42.900000	49.400000	56.600000	612.600000
3427	"Mutzschen                               "	51.261832	12.888965	189.000000	44.400000	41.000000	40.300000	54.000000	58.600000	66.100000	55.500000	67.600000	49.900000	44.300000	48.300000	55.700000	625.600000
3429	"Nabburg (Flussmeisterstelle)            "	49.449733	12.187403	366.000000	60.000000	51.800000	53.500000	48.000000	69.200000	81.600000	82.400000	80.000000	57.700000	50.900000	56.900000	65.900000	758.100000
3430	"Seeland-Nachterstedt                    "	51.815427	11.324194	123.000000	30.300000	28.600000	35.300000	41.700000	52.000000	60.100000	50.700000	52.900000	38.200000	30.300000	33.900000	38.100000	492.200000
3432	"Nagold                                  "	48.566705	8.718439	380.000000	72.100000	67.600000	64.900000	71.100000	81.500000	96.200000	82.700000	86.900000	58.500000	59.500000	78.500000	72.700000	892.300000
3433	"Nahwinden                               "	50.752377	11.151934	425.000000	38.100000	37.800000	44.100000	57.100000	68.400000	79.700000	58.300000	66.100000	42.000000	38.100000	43.400000	45.200000	618.100000
3434	"Naila                                   "	50.326930	11.699659	525.000000	69.300000	55.700000	61.900000	68.700000	75.100000	86.200000	74.500000	84.600000	59.400000	62.300000	72.100000	89.200000	858.800000
3435	"Nandlstadt                              "	48.523466	11.839833	475.000000	51.800000	44.700000	47.400000	54.700000	85.500000	101.400000	96.100000	89.400000	64.600000	50.700000	56.800000	55.000000	798.200000
3436	"Narsdorf                                "	51.008460	12.715096	275.000000	38.300000	34.300000	40.800000	55.500000	64.600000	67.400000	65.600000	78.800000	57.600000	45.900000	48.000000	49.400000	646.300000
3437	"Gro_enhain-Stroga                       "	51.343729	13.535466	110.000000	34.600000	33.200000	36.300000	47.400000	55.500000	65.000000	58.400000	70.600000	47.600000	40.400000	44.700000	49.500000	583.200000
3438	"Nassenfels                              "	48.801603	11.218112	401.000000	54.500000	44.900000	44.600000	50.600000	72.200000	87.400000	71.600000	77.600000	53.500000	48.100000	54.600000	58.800000	718.400000
3439	"Nassengrund                             "	51.966700	9.100000	216.000000	74.500000	50.400000	64.200000	60.900000	67.800000	83.700000	81.800000	71.700000	61.700000	58.200000	69.500000	81.300000	825.600000
3441	"Nauen                                   "	52.610778	12.859439	35.000000	40.600000	31.300000	35.700000	37.500000	54.000000	60.400000	50.700000	55.900000	43.500000	32.600000	46.500000	47.100000	535.700000
3442	"Nauheim, Bad                            "	50.357372	8.750637	148.500000	45.100000	42.600000	44.800000	45.300000	56.800000	72.100000	59.600000	61.600000	47.700000	47.700000	53.000000	59.400000	635.600000
3443	"Naumburg-Altenst_dt                     "	51.274822	9.197519	303.500000	50.200000	41.000000	48.800000	48.400000	65.400000	72.100000	62.000000	56.700000	49.100000	47.500000	58.500000	57.600000	657.300000
3444	"Naumburg/Saale                          "	51.149836	11.796031	135.000000	31.900000	32.500000	36.500000	50.400000	58.000000	62.000000	57.500000	63.100000	41.500000	34.700000	38.600000	36.000000	542.800000
3445	"Naundorf bei Seyda                      "	51.924460	12.888831	100.000000	39.400000	32.000000	38.300000	38.500000	47.300000	59.000000	50.400000	58.300000	42.500000	36.600000	39.700000	50.000000	531.900000
3447	"Neckarbischofsheim                      "	49.300000	8.966700	204.000000	69.700000	62.200000	67.700000	63.200000	77.400000	83.500000	78.400000	69.900000	61.000000	61.800000	74.800000	76.000000	845.700000
3449	"Neckartenzlingen                        "	48.592615	9.232239	289.000000	47.700000	47.300000	48.100000	67.700000	86.600000	98.200000	78.300000	88.400000	59.700000	52.000000	60.900000	54.000000	788.800000
3450	"Neckarwestheim                          "	49.042863	9.195840	275.000000	57.200000	52.900000	58.300000	66.300000	85.000000	90.100000	75.900000	87.900000	57.800000	57.000000	62.800000	62.000000	813.200000
3451	"Nedlitz                                 "	52.073550	12.229542	98.000000	40.500000	33.600000	39.900000	42.900000	52.300000	60.600000	51.700000	63.700000	44.000000	38.800000	45.400000	51.300000	564.800000
3452	"Negenborn                               "	51.883300	9.566700	140.000000	63.600000	46.200000	58.900000	59.000000	68.400000	80.300000	74.500000	68.200000	64.000000	49.900000	66.000000	75.300000	774.300000
3453	"Nehlitz                                 "	51.576189	11.959598	140.000000	33.500000	31.200000	36.500000	45.200000	54.000000	57.000000	52.200000	58.300000	44.000000	34.800000	39.400000	40.700000	526.700000
3454	"Nehren                                  "	48.435432	9.070363	421.000000	42.500000	40.200000	45.400000	67.700000	90.900000	103.600000	80.400000	88.300000	53.000000	49.000000	52.500000	46.100000	759.600000
3455	"Neidlingen                              "	48.576518	9.566691	462.000000	79.000000	75.500000	79.500000	108.900000	121.300000	141.700000	109.700000	106.900000	78.800000	74.500000	95.500000	83.900000	1155.300000
3456	"Neinstedt                               "	51.751463	11.086927	140.000000	35.800000	32.600000	41.000000	46.300000	57.700000	65.200000	46.000000	55.400000	36.800000	31.100000	40.300000	37.600000	525.800000
3457	"Neipperg                                "	49.100000	9.050000	265.000000	59.200000	56.800000	60.900000	65.600000	77.200000	74.300000	66.900000	73.900000	53.800000	56.500000	69.200000	67.100000	781.300000
3458	"Nemsdorf                                "	51.364311	11.658847	183.000000	29.900000	29.700000	35.400000	40.600000	53.300000	62.100000	49.000000	54.500000	40.200000	30.700000	36.100000	35.700000	497.400000
3459	"Nenndorf                                "	53.375370	9.897387	80.000000	72.100000	47.300000	60.900000	55.700000	63.000000	75.500000	74.900000	74.400000	72.800000	64.000000	76.100000	80.600000	817.300000
3460	"Raitenbuch                              "	49.009056	11.124437	559.000000	57.000000	49.400000	51.000000	59.700000	78.500000	84.000000	77.400000	69.800000	53.600000	50.700000	56.600000	60.000000	747.700000
3461	"Nentershausen                           "	51.009841	9.935512	295.000000	47.100000	40.500000	51.800000	54.100000	62.500000	79.300000	65.700000	64.200000	45.100000	46.300000	56.600000	59.100000	672.200000
3462	"Neresheim-Stetten                       "	48.771199	10.279387	552.000000	73.500000	63.000000	64.100000	75.600000	92.500000	109.500000	85.300000	85.900000	64.200000	61.800000	78.300000	76.600000	930.400000
3463	"Nesseltal bei Bayrischzell              "	47.633300	12.033300	899.000000	109.300000	90.500000	101.500000	104.100000	153.300000	191.400000	204.900000	188.200000	115.400000	91.400000	104.700000	115.800000	1570.400000
3464	"Nesselwang                              "	47.634730	10.507668	880.000000	102.200000	98.200000	100.500000	119.100000	153.300000	182.900000	184.700000	175.700000	123.400000	92.500000	109.900000	117.900000	1560.300000
3465	"Netphen (Lahnhof)                       "	50.894486	8.242597	613.000000	107.100000	72.900000	90.200000	76.100000	85.600000	94.700000	109.000000	91.500000	84.800000	84.200000	106.800000	124.700000	1127.700000
3466	"Netphen-Hainchen                        "	50.857353	8.211571	395.000000	113.600000	83.800000	95.300000	75.400000	81.700000	92.800000	98.000000	86.400000	80.200000	79.600000	104.500000	126.100000	1117.300000
3468	"Nettetal-Lobberich                      "	51.307898	6.302956	53.000000	63.800000	49.200000	62.800000	52.000000	67.800000	79.700000	72.200000	63.500000	55.500000	53.700000	66.200000	71.800000	758.200000
3469	"Bernitt                                 "	53.904281	11.886297	48.000000	45.700000	32.500000	43.900000	46.400000	49.500000	58.000000	66.500000	58.600000	52.400000	43.600000	55.200000	54.000000	606.400000
3470	"Neu Poserin                             "	53.552364	12.163426	80.000000	45.300000	31.900000	39.700000	41.800000	50.100000	66.500000	64.600000	53.500000	48.100000	39.600000	50.300000	51.600000	583.000000
3471	"Neu Zauche                              "	51.928067	14.088768	55.000000	35.600000	30.200000	33.000000	40.300000	57.100000	61.400000	50.400000	61.600000	39.700000	33.600000	40.800000	45.900000	529.700000
3472	"Neu-Anspach-Anspach                     "	50.293218	8.500932	375.000000	70.600000	59.100000	71.300000	66.600000	69.300000	85.100000	66.800000	69.500000	60.100000	64.700000	82.000000	85.200000	850.400000
3473	"Neuruppin-G_hlen Glienicke              "	53.052813	12.756219	89.000000	48.300000	35.000000	42.400000	44.600000	52.200000	62.400000	56.400000	51.800000	46.100000	39.400000	52.400000	57.600000	588.500000
3474	"Neu-Isenburg                            "	50.041647	8.700404	130.000000	51.800000	44.800000	52.800000	54.400000	66.300000	71.600000	64.800000	68.500000	51.900000	54.600000	63.800000	64.100000	709.300000
3475	"Neu-Ulm                                 "	48.379642	9.990233	471.000000	43.200000	42.000000	41.200000	58.800000	77.500000	102.900000	86.700000	86.300000	66.200000	51.100000	55.600000	47.700000	759.200000
3476	"Neualbenreuth                           "	49.983075	12.443157	585.000000	45.800000	39.600000	43.300000	49.300000	70.300000	85.700000	74.000000	72.900000	58.300000	48.100000	50.000000	54.400000	691.700000
3478	"Neubrandenburg                          "	53.546774	13.191364	81.000000	37.200000	25.900000	36.200000	38.300000	55.300000	64.600000	57.300000	56.400000	43.100000	34.600000	44.300000	43.100000	536.100000
3479	"Neubrandenburg (K_ssower Str.)          "	53.567872	13.276550	17.000000	37.200000	25.900000	36.200000	38.300000	55.300000	64.600000	57.300000	56.400000	43.100000	34.600000	44.300000	43.100000	536.100000
3480	"Neubr_ck/Spree                          "	52.265831	14.291228	42.000000	42.100000	39.000000	40.100000	45.000000	60.400000	59.400000	55.700000	58.800000	43.000000	42.800000	43.200000	52.400000	581.900000
3481	"Neubukow                                "	54.030906	11.665695	25.000000	48.000000	34.900000	39.900000	45.600000	52.400000	60.000000	75.900000	57.600000	52.900000	44.500000	55.500000	53.200000	620.500000
3482	"Neuburg-Steinhausen                     "	53.942894	11.609078	39.000000	42.700000	28.800000	39.100000	40.500000	50.300000	61.000000	69.200000	59.800000	53.500000	40.900000	50.400000	50.300000	586.600000
3483	"Neuburg/Donau                           "	48.732109	11.203956	380.000000	58.300000	47.200000	48.300000	56.000000	75.200000	91.200000	76.000000	77.000000	55.100000	51.600000	57.700000	60.000000	753.600000
3486	"Neudenau                                "	49.293135	9.272227	212.000000	66.800000	58.200000	61.900000	58.000000	71.000000	80.700000	66.600000	69.600000	52.700000	57.700000	67.100000	74.700000	785.100000
3487	"Neudorf                                 "	51.606980	11.118325	425.000000	58.600000	47.300000	54.900000	50.300000	53.700000	65.900000	52.000000	57.500000	41.500000	41.000000	54.200000	63.600000	640.300000
3488	"Neudrossenfeld                          "	50.018064	11.504393	357.000000	55.500000	41.800000	47.600000	47.900000	56.500000	70.700000	69.500000	64.300000	46.600000	49.200000	53.900000	60.100000	663.600000
3489	"Neue Traunsteiner H_tte                 "	47.633300	12.800000	1560.000000	161.500000	139.500000	138.600000	165.300000	180.800000	228.400000	272.900000	249.200000	153.000000	101.000000	128.700000	143.100000	2062.100000
3490	"Neuenahr, Bad-Ahrweiler                 "	50.534561	7.085337	111.000000	47.200000	40.300000	47.500000	53.600000	61.400000	65.500000	74.200000	69.600000	48.300000	46.500000	56.500000	51.000000	661.600000
3491	"Judenbach-Neuenbau                      "	50.440967	11.240063	738.000000	89.700000	70.900000	69.600000	78.300000	89.000000	101.900000	82.200000	100.700000	76.000000	84.500000	105.300000	113.600000	1061.600000
3492	"Neuenburg                               "	47.808800	7.561680	213.000000	48.500000	44.600000	46.900000	61.400000	83.000000	80.800000	64.600000	83.000000	59.400000	48.200000	57.500000	55.800000	733.500000
3494	"Neuendettelsau                          "	49.283343	10.797007	438.000000	51.700000	47.000000	51.300000	53.800000	70.600000	77.100000	68.100000	66.600000	50.500000	46.800000	51.100000	59.000000	693.500000
3495	"Neuenkirchen, Kreis Osnabr_ck           "	52.417173	7.835819	56.000000	68.800000	46.800000	58.700000	54.700000	60.800000	77.900000	71.600000	66.500000	58.300000	58.300000	72.600000	78.500000	773.500000
3496	"Damme-Greven                            "	52.498247	8.143019	72.000000	65.400000	45.900000	56.400000	51.600000	64.700000	69.600000	67.000000	66.700000	53.300000	55.500000	67.800000	70.300000	734.300000
3497	"Ludwigschorgast                         "	50.122752	11.559683	336.000000	63.400000	49.200000	57.700000	57.800000	63.800000	85.800000	79.800000	71.800000	58.200000	55.400000	63.800000	77.800000	784.200000
3498	"Neuenrade                               "	51.283300	7.783300	339.000000	119.500000	84.900000	104.300000	91.300000	88.100000	106.700000	111.800000	80.800000	89.300000	89.600000	109.600000	128.800000	1204.900000
3500	"Neuenstadt/Kocher-Cleversulzbach        "	49.214551	9.356556	181.000000	59.800000	54.100000	57.900000	57.000000	75.800000	82.100000	70.100000	74.400000	53.000000	53.600000	62.500000	66.600000	766.900000
3501	"Neuenstein-M_hlbach                     "	50.930291	9.558014	342.000000	51.900000	44.600000	55.700000	54.500000	69.600000	77.800000	65.000000	54.000000	51.400000	55.400000	65.100000	67.600000	712.500000
3502	"Neuental-Zimmersrode                    "	51.016700	9.250000	205.000000	49.400000	36.500000	48.300000	46.700000	60.500000	66.700000	65.700000	58.000000	49.200000	45.100000	60.900000	59.100000	646.100000
3504	"Neufahrn                                "	48.308260	11.670296	464.000000	46.200000	44.900000	45.000000	57.600000	91.100000	106.400000	103.300000	101.100000	69.300000	51.100000	55.200000	52.200000	823.400000
3505	"Neuffen                                 "	48.564818	9.370319	394.000000	54.000000	50.800000	58.200000	82.700000	101.500000	122.400000	95.000000	104.400000	69.900000	61.200000	70.200000	56.500000	926.600000
3506	"Neugattersleben                         "	51.855355	11.704632	72.000000	25.800000	24.500000	28.700000	35.900000	53.300000	59.000000	49.600000	56.700000	35.600000	29.800000	33.200000	34.000000	466.000000
3507	"Neugersdorf                             "	50.969382	14.614514	445.000000	56.700000	45.500000	46.600000	53.600000	62.200000	73.900000	74.000000	83.500000	56.800000	57.500000	64.100000	68.300000	742.800000
3509	"Menz                                    "	53.101974	13.042072	77.000000	43.500000	33.900000	40.400000	42.500000	55.800000	66.600000	66.700000	56.000000	47.200000	38.800000	50.400000	53.000000	594.800000
3511	"Neuhardenberg                           "	52.590153	14.238711	14.000000	34.000000	30.200000	29.600000	37.500000	49.200000	71.500000	46.800000	53.600000	43.200000	33.400000	40.200000	42.700000	512.000000
3514	"Neuhaus/Oste                            "	53.802318	9.035319	3.000000	64.100000	40.900000	53.800000	49.200000	55.800000	72.300000	85.200000	77.600000	79.600000	76.900000	83.000000	76.000000	814.600000
3515	"Neuhaus/Elbe                            "	53.284886	10.933625	10.000000	45.700000	31.200000	41.300000	47.600000	41.700000	63.300000	54.100000	56.700000	51.800000	34.000000	43.100000	50.200000	560.800000
3516	"Neuhaus/Mittelfranken-Mosenberg         "	49.659205	11.560291	393.000000	72.700000	58.000000	63.200000	56.700000	71.600000	78.400000	72.500000	67.100000	61.000000	57.900000	70.400000	85.300000	814.900000
3520	"Neuhausen/Erzgebirge                    "	50.683803	13.481389	593.000000	73.000000	60.700000	65.800000	68.400000	84.900000	89.100000	95.300000	88.200000	67.100000	57.500000	70.900000	84.800000	905.500000
3521	"Neuh_he                                 "	50.850000	7.800000	386.000000	105.900000	81.000000	96.300000	76.400000	83.900000	93.700000	97.100000	91.500000	80.900000	80.600000	100.900000	123.900000	1112.100000
3522	"Neuhof, Kreis Fulda                     "	50.450000	9.616700	285.000000	72.000000	57.900000	72.700000	64.800000	74.500000	80.500000	74.800000	75.100000	57.600000	69.700000	85.700000	101.200000	886.500000
3523	"Neukalen                                "	53.825938	12.790820	6.000000	44.400000	28.200000	41.700000	43.500000	52.500000	66.500000	72.100000	62.800000	48.800000	40.500000	49.200000	49.300000	599.400000
3524	"Neukirch/Lausitz                        "	51.099364	14.307557	320.000000	61.200000	54.900000	61.900000	75.200000	81.900000	83.500000	73.700000	85.600000	63.800000	60.700000	68.600000	76.600000	847.600000
3526	"Neukirchen-Balbini -Meidenried          "	49.300653	12.462366	465.000000	49.200000	48.700000	54.000000	51.600000	62.800000	74.400000	65.900000	84.900000	59.800000	51.800000	52.900000	64.500000	720.600000
3527	"Neukirchen-Hauptschwenda                "	50.892280	9.404980	500.000000	58.700000	50.200000	59.200000	63.200000	78.400000	87.600000	79.200000	68.500000	62.200000	59.000000	68.500000	69.200000	803.800000
3528	"Neukirchen-Seigertshausen               "	50.916700	9.350000	380.000000	49.700000	40.700000	51.800000	52.900000	66.100000	74.000000	71.600000	61.800000	51.000000	48.700000	58.000000	58.700000	685.000000
3530	"Neukirchen/Oberpfalz -Haid              "	49.500324	11.639682	479.000000	67.800000	53.500000	59.700000	56.400000	72.000000	80.700000	79.600000	70.800000	57.400000	57.800000	64.200000	74.200000	794.000000
3531	"Neukloster                              "	53.867824	11.688195	35.000000	48.900000	33.400000	42.300000	47.200000	52.400000	60.500000	73.700000	62.200000	50.800000	46.300000	59.000000	57.500000	634.300000
3532	"Neuland                                 "	54.360861	10.601460	4.000000	52.500000	37.200000	45.600000	42.200000	47.500000	61.400000	73.800000	65.600000	56.300000	51.700000	65.900000	61.800000	661.500000
3533	"Neumark                                 "	50.655697	12.358756	378.000000	32.000000	32.000000	36.700000	55.400000	69.500000	82.200000	68.500000	76.900000	52.100000	39.800000	41.700000	41.700000	628.300000
3535	"Neumarkt-Sankt Veit (Kl_ranlage)        "	48.365691	12.521516	440.000000	60.700000	50.700000	54.100000	62.300000	82.800000	110.100000	98.200000	109.900000	68.500000	51.300000	61.800000	63.300000	873.700000
3536	"Neumarkt/Oberpfalz                      "	49.283056	11.452778	420.000000	69.100000	54.000000	57.300000	57.600000	79.600000	83.600000	84.400000	79.900000	61.200000	54.000000	61.500000	75.900000	818.100000
3537	"Neum_nster                              "	54.087289	9.979065	26.000000	70.400000	48.500000	57.200000	55.300000	65.300000	82.400000	94.100000	73.600000	83.100000	75.700000	88.700000	80.200000	874.500000
3539	"Neunburg vorm Wald-Mitteraschau         "	49.370644	12.387376	420.000000	61.400000	52.900000	56.200000	56.200000	78.600000	93.200000	87.800000	83.300000	68.800000	58.300000	58.200000	73.300000	828.200000
3541	"Neunkirchen-Seelscheid-Meisenbach       "	50.895646	7.308106	185.000000	87.500000	62.300000	85.000000	68.800000	78.900000	97.200000	100.800000	84.600000	77.000000	74.900000	90.100000	98.200000	1005.300000
3543	"Neunkirchen, Kreis Miltenberg           "	49.705288	9.400804	330.000000	60.400000	52.500000	59.200000	57.800000	71.200000	79.900000	67.800000	63.200000	50.500000	54.800000	59.500000	70.900000	747.700000
3544	"Neunkirchen, Kreis Siegen-Wittgenstein  "	50.800459	8.009401	350.000000	100.300000	74.000000	90.400000	74.700000	76.000000	89.900000	94.500000	81.300000	74.900000	74.700000	96.000000	114.200000	1040.800000
3545	"Neunkirchen-Wellesweiler                "	49.343983	7.229738	236.000000	70.900000	63.000000	67.600000	54.400000	68.100000	72.100000	63.900000	65.700000	62.100000	62.500000	87.800000	84.200000	822.200000
3546	"Neunkirchen-Wiebelskirchen              "	49.375820	7.194227	259.000000	78.900000	64.700000	70.800000	55.800000	69.900000	74.800000	64.900000	66.800000	63.600000	69.000000	85.700000	89.900000	854.900000
3547	"Schwarzach/Baden                        "	49.375624	8.976469	246.000000	100.400000	84.000000	93.000000	73.000000	85.700000	89.700000	82.500000	79.700000	70.600000	80.800000	97.400000	110.800000	1047.500000
3549	"Neureichenau-Duschlberg                 "	48.790122	13.728595	880.000000	113.800000	99.200000	89.600000	85.600000	102.500000	135.800000	130.600000	126.800000	87.700000	79.500000	103.300000	136.700000	1291.000000
3550	"Neureichenau-Klafferstra_               "	48.730729	13.806586	668.000000	96.200000	77.700000	76.100000	66.100000	94.700000	128.400000	116.100000	107.300000	75.900000	68.000000	83.700000	117.800000	1108.000000
3551	"Neuried-Altenheim                       "	48.461619	7.813265	148.000000	45.300000	47.000000	45.500000	59.600000	92.000000	88.500000	71.700000	76.100000	63.500000	51.200000	57.900000	53.300000	751.700000
3552	"Neuruppin                               "	52.903704	12.807205	38.000000	37.500000	27.600000	33.400000	37.100000	50.600000	61.200000	48.500000	50.900000	41.400000	32.500000	44.000000	46.100000	510.900000
3553	"Neus_ss                                 "	48.381246	10.820615	525.000000	51.100000	51.900000	49.100000	67.500000	91.300000	119.500000	96.400000	97.800000	72.600000	57.200000	60.900000	55.700000	871.000000
3554	"Neusch_nau-Altsch_nau                   "	48.908406	13.461431	730.000000	114.800000	92.000000	90.600000	74.400000	98.800000	116.900000	121.500000	116.200000	85.400000	78.500000	95.900000	137.300000	1222.300000
3555	"Neuss                                   "	51.190112	6.692597	39.000000	62.700000	46.600000	62.300000	51.200000	68.000000	79.700000	78.100000	62.600000	57.700000	55.500000	68.600000	72.300000	765.200000
3557	"Neustadt am Rennsteig                   "	50.580496	10.934768	800.000000	111.200000	87.400000	90.700000	89.200000	75.500000	106.200000	81.200000	89.400000	80.700000	80.400000	108.100000	134.000000	1134.100000
3558	"Neustadt am R_benberge                  "	52.499952	9.494082	41.000000	58.300000	44.000000	55.000000	53.400000	60.700000	76.400000	65.800000	72.100000	56.500000	44.800000	58.100000	64.700000	709.700000
3559	"Neustadt in Holstein                    "	54.115090	10.820829	3.000000	52.800000	34.000000	44.700000	40.900000	49.400000	51.400000	72.500000	63.800000	60.300000	49.700000	63.200000	60.600000	643.300000
3560	"Neustadt, Bad                           "	50.303905	10.175961	230.000000	51.300000	41.900000	46.000000	45.500000	61.900000	68.600000	56.000000	58.900000	46.400000	47.400000	60.300000	68.900000	653.100000
3561	"Neustadt, Kreis Marburg-Biedenkopf      "	50.849356	9.125334	257.000000	50.100000	36.700000	54.600000	48.400000	62.700000	64.300000	67.100000	64.300000	52.500000	49.100000	57.900000	60.500000	668.100000
