STATION	NAME	LAT	LON	HGT	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OKT	NOV	DEZ	YEAR
5732	"Wrixum/F_hr                             "	54.692781	8.527128	8.000000	1.100000	0.900000	3.000000	6.400000	11.000000	14.400000	15.800000	16.100000	13.800000	10.300000	5.700000	2.400000	8.400000
5745	"Zehdenick                               "	52.966353	13.326781	51.000000	-1.100000	-0.200000	3.100000	7.400000	12.800000	16.300000	17.600000	17.100000	13.300000	8.900000	4.200000	0.700000	8.400000
5750	"Zeitz                                   "	51.031411	12.149490	264.000000	-0.100000	0.600000	4.100000	8.200000	13.200000	16.400000	18.000000	17.600000	14.200000	9.700000	4.300000	1.200000	9.000000
5779	"Zinnwald-Georgenfeld                    "	50.731376	13.751594	877.000000	-4.600000	-3.900000	-1.000000	3.200000	8.500000	11.600000	13.200000	13.100000	9.700000	5.500000	0.000000	-3.200000	4.300000
5792	"Zugspitze                               "	47.420868	10.984724	2964.000000	-11.200000	-11.400000	-10.200000	-7.500000	-3.100000	-0.100000	2.200000	2.200000	0.500000	-2.100000	-7.100000	-9.700000	-4.800000
5802	"Zwieselberg                             "	49.000693	13.213664	615.000000	-3.100000	-1.700000	1.500000	5.400000	10.900000	13.800000	15.500000	14.900000	11.300000	6.900000	1.400000	-1.800000	6.200000
5821	"Bassum (A)                              "	52.848226	8.718978	36.000000	0.800000	1.300000	4.000000	7.600000	12.300000	15.300000	16.600000	16.500000	13.400000	9.500000	4.900000	2.100000	8.700000
5822	"Bassum                                  "	52.863040	8.698827	40.000000	0.700000	1.200000	3.900000	7.500000	12.200000	15.200000	16.500000	16.400000	13.400000	9.500000	4.900000	2.000000	8.600000
5825	"Berge                                   "	52.619829	12.786684	40.000000	-0.600000	0.300000	3.700000	7.900000	13.200000	16.600000	17.900000	17.400000	13.800000	9.400000	4.500000	1.100000	8.800000
5840	"Enzkl_sterle                            "	48.666909	8.469909	600.000000	-1.100000	-0.500000	2.100000	5.400000	10.000000	13.400000	15.400000	14.600000	11.800000	7.600000	2.600000	-0.200000	6.800000
5890	"Kohlgrub, Bad (A)                       "	47.677728	11.047292	850.000000	-1.500000	-0.800000	2.200000	5.800000	10.300000	13.400000	15.700000	15.000000	12.400000	8.100000	2.800000	-0.500000	6.900000
5898	"Ludwigsburg                             "	48.894280	9.205840	287.000000	0.800000	2.000000	5.400000	9.300000	13.400000	16.500000	18.400000	17.700000	14.400000	9.900000	4.900000	1.800000	9.500000
5906	"Mannheim                                "	49.506241	8.558461	98.000000	1.200000	2.500000	5.900000	9.900000	14.400000	17.600000	19.500000	18.800000	15.300000	10.400000	5.200000	2.200000	10.200000
5912	"Malsfeld                                "	51.098882	9.538035	169.000000	0.000000	0.700000	3.800000	7.500000	12.100000	15.300000	16.800000	16.200000	13.200000	9.000000	4.300000	1.200000	8.400000
5920	"Neuwied                                 "	50.448498	7.427490	91.000000	1.300000	2.200000	5.300000	9.000000	13.500000	16.500000	18.100000	17.700000	14.500000	10.200000	5.100000	2.300000	9.700000
5941	"Reit im Winkl                           "	47.675395	12.469768	685.000000	-3.600000	-2.000000	1.400000	5.600000	10.500000	13.700000	15.600000	15.000000	12.100000	7.300000	1.400000	-3.000000	6.200000
6159	"D_rpen                                  "	52.954182	7.319582	8.000000	1.200000	1.600000	4.100000	7.400000	12.100000	15.100000	16.400000	16.300000	13.600000	9.800000	5.300000	2.400000	8.800000
7135	"Aulendorf-Haslach                       "	47.965473	9.680409	565.000000	-1.800000	-0.300000	3.200000	7.100000	11.700000	14.900000	17.000000	16.200000	13.100000	8.300000	2.700000	-0.800000	7.600000
14311	"Hersdorf-Wei_enseifen                   "	50.149979	6.552789	530.000000	-0.900000	-0.200000	2.500000	5.800000	10.200000	13.300000	15.000000	14.700000	11.800000	8.000000	2.900000	0.100000	6.900000
15965	"Br_ckenau, Bad (Elisabethenhof)         "	50.310221	9.783842	350.000000	-0.800000	0.000000	3.200000	7.200000	12.000000	15.000000	16.500000	15.900000	12.600000	8.200000	3.200000	0.300000	7.800000
19087	"Freyung vorm Wald                       "	48.804879	13.552775	645.000000	-3.100000	-1.500000	1.800000	6.300000	11.200000	14.300000	15.800000	15.300000	12.100000	7.600000	1.800000	-1.800000	6.600000
